Optimal Cost for the current setting: 
74.5584
Generation | Best Tour | Cost 
464 , 19213, 14.6977
465 , 8246, 14.6977
466 , 15467, 14.6977
467 , 16884, 14.6977
468 , 11579, 14.6977
469 , 845, 14.6977
470 , 13012, 14.6977
471 , 6303, 14.7579
472 , 13360, 14.7292
473 , 15664, 14.7292
474 , 8350, 14.7579
475 , 5390, 14.7579
476 , 10021, 14.6977
477 , 11796, 14.7579
478 , 13008, 14.6977
479 , 19916, 14.6977
480 , 18461, 14.6977
481 , 7324, 14.7579
482 , 10748, 14.7292
483 , 16294, 14.7292
484 , 17413, 14.7292
485 , 2254, 14.749
486 , 4109, 14.749
487 , 10756, 14.6722
488 , 12897, 14.6722
489 , 15077, 14.6722
490 , 14732, 14.6722
491 , 3624, 14.6722
492 , 7081, 14.6722
493 , 16973, 14.6722
494 , 10545, 14.6722
495 , 11901, 14.6722
496 , 12387, 14.6722
497 , 11476, 14.6722
498 , 5607, 14.6977
499 , 9848, 14.6139
500 , 14561, 14.6139
501 , 15019, 14.6139
502 , 5825, 14.6139
503 , 19983, 14.6139
504 , 19317, 14.6139
505 , 5629, 14.6139
506 , 17140, 14.6977
507 , 9729, 14.6977
508 , 2911, 14.6559
509 , 18397, 14.6559
510 , 3628, 14.6559
511 , 18729, 14.6559
512 , 16993, 14.6559
513 , 5658, 14.6455
514 , 15375, 14.6455
515 , 4879, 14.6139
516 , 19868, 14.6139
517 , 5755, 14.6559
518 , 19670, 14.6559
519 , 17607, 14.6559
520 , 15858, 14.6559
521 , 1972, 14.5228
522 , 3098, 14.5228
523 , 5063, 14.5228
524 , 9622, 14.5228
525 , 16491, 14.4574
526 , 2120, 14.5228
527 , 2961, 14.5228
528 , 18696, 14.5228
529 , 8179, 14.5228
530 , 8121, 14.5228
531 , 6237, 14.5228
532 , 19284, 14.4941
533 , 18825, 14.4941
534 , 17682, 14.4941
535 , 11276, 14.4625
536 , 7090, 14.5228
537 , 13000, 14.4941
538 , 2961, 14.4941
539 , 19490, 14.4941
540 , 15113, 14.4941
541 , 14149, 14.5228
542 , 4936, 14.5228
543 , 15075, 14.4941
544 , 11313, 14.4941
545 , 19022, 14.4941
546 , 18117, 14.4941
547 , 2463, 14.4941
548 , 1900, 14.5228
549 , 4324, 14.5228
550 , 16764, 14.4625
551 , 2641, 14.4625
552 , 3940, 14.4625
553 , 6213, 14.4625
554 , 6751, 14.4625
555 , 14913, 14.4625
556 , 6430, 14.5228
557 , 10946, 14.5198
558 , 9050, 14.4574
559 , 11057, 14.4574
560 , 7007, 14.4574
561 , 18494, 14.4574
562 , 5595, 14.4574
563 , 7389, 14.4574
564 , 2713, 14.4574
565 , 5794, 14.5228
566 , 13515, 14.5228
567 , 9511, 14.5228
568 , 9895, 14.5228
569 , 11683, 14.4941
570 , 10495, 14.4625
571 , 3704, 14.4625
572 , 16680, 14.4574
573 , 7874, 14.4574
574 , 80, 14.4574
575 , 1300, 14.3842
576 , 11059, 14.3842
577 , 18947, 14.4941
578 , 14861, 14.4941
579 , 9714, 14.4605
580 , 14026, 14.2253
581 , 2399, 14.2253
582 , 18712, 14.2253
583 , 19733, 14.4574
584 , 1136, 14.4625
585 , 8120, 14.4889
586 , 2244, 14.4605
587 , 5588, 14.3899
588 , 4308, 14.4625
589 , 4820, 14.4941
590 , 13566, 14.4625
591 , 13678, 14.4605
592 , 14702, 14.3584
593 , 2612, 14.3584
594 , 16309, 14.3584
595 , 7916, 14.3584
596 , 16709, 14.3584
597 , 17499, 14.3584
598 , 1571, 14.3584
599 , 3217, 14.3584
600 , 2896, 14.3584
601 , 1133, 14.3584
602 , 12285, 14.4676
603 , 16647, 14.4676
604 , 18649, 14.4625
605 , 13101, 14.4605
606 , 464, 14.2253
607 , 14783, 14.2253
608 , 7963, 14.4605
609 , 15816, 14.4605
610 , 4169, 14.4605
611 , 19294, 14.4605
612 , 3143, 14.2253
613 , 10847, 14.2253
614 , 11382, 14.4605
615 , 15397, 14.3584
616 , 12062, 14.4625
617 , 11193, 14.4625
618 , 18209, 14.4574
619 , 1500, 14.4574
620 , 18283, 14.2253
