38.2912   57.6369   50.9802   85.9489
38.2912   57.6369   50.9802   85.9489
38.1566   57.556   50.7107   85.6749
38.4986   57.9373   51.0604   86.2904
38.4986   57.9373   51.0604   86.2904
38.4986   57.9373   51.0604   86.2904
37.8788   58.2039   50.745   86.009
38.0132   57.0051   50.5279   85.1331
39.0682   56.7407   51.2529   85.8644
39.8849   55.8735   50.4322   85.1825
39.8849   55.8735   50.4322   85.1825
39.0781   54.9387   49.6824   83.7479
38.5501   54.209   50.5821   83.566
38.5501   54.209   50.5821   83.566
38.5501   54.209   50.5821   83.566
38.5501   54.209   50.5821   83.566
38.331   54.5303   50.5603   83.661
37.8511   53.738   50.8467   83.1015
38.938   54.1195   49.762   83.1947
38.938   54.1195   49.762   83.1947
38.938   54.1195   49.762   83.1947
38.938   54.1195   49.762   83.1947
38.938   54.1195   49.762   83.1947
38.938   54.1195   49.762   83.1947
40.1146   53.3426   50.3141   83.5831
40.1146   53.3426   50.3141   83.5831
39.8501   52.3383   50.4952   82.9282
39.7301   51.1911   49.5376   81.5658
39.2349   51.7321   49.5446   81.6716
40.3436   51.3164   48.529   81.339
